iata_code,name,latitude_deg,longitude_deg,type
SOZ,Solenzara (BA 126) Air Base,41.9244,9.406,medium_airport
AUF,Auxerre Branches airport,47.850201,3.49711,medium_airport
CMF,Chambéry Aix les Bains airport,45.6381,5.88023,medium_airport
CFE,Clermont-Ferrand Auvergne airport,45.786701,3.16917,large_airport
BOU,Bourges airport,47.060158,2.369633,medium_airport
LYS,Lyon Saint-Exupéry Airport,45.725996,5.090139,large_airport
SYT,Saint-Yan Airport,46.414019,4.014177,medium_airport
RNE,Roanne-Renaison Airport,46.053818,3.999023,medium_airport
NCY,Annecy Meythet airport,45.928947,6.0987,medium_airport
GNB,Grenoble Alpes Isère Airport,45.3629,5.32937,medium_airport
VAF,Valence-Chabeuil Airport,44.9216,4.9699,medium_airport
VHY,Vichy-Charmeil Airport,46.16969,3.403637,medium_airport
AUR,Aurillac airport,44.891399,2.42194,medium_airport
CHR,Châteauroux Déols airport,46.860221,1.728326,medium_airport
LYN,Lyon Bron Airport,45.727947,4.943991,medium_airport
CEQ,Cannes Mandelieu Airport,43.547998,6.955176,medium_airport
EBU,Saint-Étienne-Bouthéon Airport,45.5406,4.29639,medium_airport
CCF,Carcassonne Salvaza Airport,43.216,2.30632,medium_airport
MRS,Marseille Provence Airport,43.438088,5.2125,large_airport
NCE,Nice-Côte d'Azur Airport,43.658401,7.21587,large_airport
PGF,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067,medium_airport
CTT,Le Castellet Airport,43.252499,5.78519,medium_airport
MPL,Montpellier-Méditerranée Airport,43.576199,3.96301,large_airport
BZR,Béziers Vias airport,43.323502,3.3539,medium_airport
AVN,Avignon Caumont airport,43.907299,4.90183,medium_airport
MEN,Mende-Brenoux Airfield,44.502102,3.53282,medium_airport
BVA,Beauvais-Tillé airport,49.454399,2.11278,large_airport
EVX,Évreux-Fauville (BA 105) Air Base,49.028702,1.21986,medium_airport
LEH,Le Havre-Octeville Airport,49.534038,0.088406,medium_airport
XCR,Chalons Vatry airport,48.77333,4.20611,medium_airport
URO,Rouen Vallée de Seine Airport,49.384887,1.179142,medium_airport
TUF,Tours Val de Loire Airport,47.432201,0.727606,medium_airport
LVA,Laval-Entrammes Airport,48.032208,-0.743999,medium_airport
LBG,Paris-Le Bourget International Airport,48.962276,2.436539,large_airport
CSF,Creil Air Base,49.253502,2.51914,medium_airport
CDG,Charles de Gaulle International Airport,49.00896,2.554117,large_airport
TNF,Toussus-le-Noble Airport,48.7519,2.10619,medium_airport
ORY,Paris-Orly Airport,48.72333,2.37944,large_airport
POX,Pontoise-Cormeilles Aerodrome,49.096064,2.035543,medium_airport
VIY,Vélizy-Villacoublay Air Base,48.774406,2.203102,medium_airport
NVS,Nevers-Fourchambault Airport,47.002913,3.113114,medium_airport
LIL,Lille Airport,50.566564,3.102429,large_airport
HZB,Merville-Calonne Airport,50.618401,2.64224,medium_airport
BES,Brest Bretagne airport,48.447899,-4.41854,large_airport
CER,Cherbourg Manche airport,49.650101,-1.47028,medium_airport
DNR,Dinard Pleurtuit Saint-Malo airport,48.5877,-2.07996,medium_airport
LBY,La Baule-Escoublac Airport,47.289398,-2.34639,medium_airport
GFR,Granville Airport,48.883099,-1.56417,medium_airport
DOL,Deauville Normandie airport,49.365237,0.154481,medium_airport
LRT,Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44,medium_airport
EDM,La Roche-sur-Yon Les Ajoncs Airport,46.7019,-1.37863,medium_airport
LDV,Landivisiau Air Base,48.5303,-4.15164,medium_airport
CFR,Caen Carpiquet airport,49.17678,-0.454883,medium_airport
LME,Le Mans-Arnage Airport,47.948604,0.201702,medium_airport
RNS,Rennes-Saint-Jacques Airport,48.0695,-1.73479,medium_airport
LAI,Lannion Airport,48.754398,-3.47166,medium_airport
UIP,Quimper-Cornouaille Airport,47.973031,-4.169655,medium_airport
NTE,Nantes Atlantique Airport,47.153198,-1.61073,medium_airport
SBK,Saint-Brieuc-Armor Airport,48.538628,-2.853518,medium_airport
MXN,Morlaix-Ploujean Airport,48.6031990051,-3.81577992439,medium_airport
VNE,Vannes-Meucon Airport,47.723301,-2.71856,medium_airport
SNR,Saint-Nazaire-Montoir Airport,47.31142,-2.152634,medium_airport
BSL,EuroAirport Basel–Mulhouse–Freiburg,47.60068,7.521117,large_airport
DIJ,Dijon Longvic airport,47.268902,5.09,medium_airport
EPL,Épinal Mirecourt Airport,48.325001,6.06998,medium_airport
BVE,Brive Souillac airport,45.039722,1.485556,medium_airport
ENC,Nancy-Essey Airport,48.692101,6.23046,medium_airport
SXB,Strasbourg Airport,48.5383,7.62823,large_airport
TLN,Toulon-Hyères Airport,43.097301,6.14603,medium_airport
FNI,Nîmes-Arles-Camargue Airport,43.757401,4.41635,medium_airport
FSP,Saint-Pierre Pointe-Blanche Airport,46.762651,-56.17499,medium_airport
PYR,Andravida Air Base,37.9207,21.292601,medium_airport
AXD,Alexandroupoli Democritus Airport,40.8559,25.956301,medium_airport
ATH,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,large_airport
VOL,Nea Anchialos National Airport,39.219601,22.7943,medium_airport
JKH,Chios Island National Airport,38.34320068359375,26.140600204467773,medium_airport
IOA,Ioannina King Pyrrhus National Airport,39.6964,20.8225,medium_airport
HER,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,large_airport
EFL,Kefallinia Airport,38.12009811401367,20.5004997253418,medium_airport
KLX,Kalamata Airport,37.06829833984375,22.02549934387207,medium_airport
KGS,"Kos International Airport ""Ippokratis""",36.794523,27.09115,large_airport
AOK,Karpathos Airport,35.421398,27.146,medium_airport
CFU,Corfu Ioannis Kapodistrias International Airport,39.60145,19.912179,large_airport
KVA,Kavala Alexander the Great International Airport,40.9133,24.6192,large_airport
KZI,Kozani National Airport Filippos,40.286098,21.840799,medium_airport
JMK,Mykonos Island National Airport,37.435101,25.348101,medium_airport
MJT,Mytilene International Airport,39.057406,26.598629,medium_airport
PVK,Aktion National Airport,38.925499,20.765301,medium_airport
RHO,"Rhodes International Airport ""Diagoras""",36.405399,28.086201,large_airport
GPA,Patras Araxos Agamemnon Airport,38.1511,21.4256,medium_airport
CHQ,Chania International Airport,35.531207,24.150673,large_airport
JSI,Skiathos Island National Airport,39.177101,23.5037,medium_airport
SMI,Samos Airport,37.689999,26.911699,medium_airport
JTR,Santorini International Airport,36.400045,25.478638,large_airport
JSH,Sitia Airport,35.21609878540039,26.101299285888672,medium_airport
SKG,Thessaloniki Macedonia International Airport,40.51928,22.970009,large_airport
ZTH,Zakynthos International Airport Dionysios Solomos,37.7509,20.8843,medium_airport
BUD,Budapest Liszt Ferenc International Airport,47.43018,19.262393,large_airport
DEB,Debrecen International Airport,47.489469,21.616278,large_airport
PEV,Pécs-Pogány International Airport,45.988891,18.242044,large_airport
QGY,Győr-Pér Airport,47.628436,17.804718,medium_airport
SOB,Hévíz–Balaton Airport,46.686391,17.159084,medium_airport
CRV,Crotone Sant'Anna Pythagoras Airport,38.9972,17.0802,medium_airport
BRI,Bari Karol Wojtyła International Airport,41.138901,16.760599,large_airport
FOG,Foggia Gino Lisa Airport,41.433596,15.534566,medium_airport
TAR,Taranto-Grottaglie Marcello Arlotta Airport,40.517502,17.4032,medium_airport
LCC,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,40.239201,18.133301,medium_airport
PSR,Abruzzo Airport,42.431079,14.182981,large_airport
BDS,Brindisi Airport,40.6576,17.947001,large_airport
SUF,Lamezia Terme Sant'Eufemia International Airport,38.906214,16.246007,large_airport
CIY,Comiso Airport,36.99583,14.60889,medium_airport
CTA,Catania-Fontanarossa Airport,37.466801,15.0664,large_airport
LMP,Lampedusa Airport,35.497898,12.6181,medium_airport
PNL,Pantelleria Airport,36.816502,11.9689,medium_airport
PMO,Falcone–Borsellino Airport,38.175999,13.091,large_airport
REG,Reggio Calabria Airport,38.071201,15.6516,medium_airport
TPS,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,medium_airport
AHO,Alghero-Fertilia Airport,40.632099,8.29077,medium_airport
DCI,Decimomannu Air Base,39.354198,8.97248,medium_airport
CAG,Cagliari Elmas Airport,39.251499,9.05428,large_airport
OLB,Olbia Costa Smeralda Airport,40.898953,9.518457,large_airport
MXP,Milan Malpensa International Airport,45.6306,8.72811,large_airport
BGY,Il Caravaggio International Airport,45.669362,9.708851,large_airport
TRN,Turin Airport,45.200802,7.64963,large_airport
GOA,Genoa Cristoforo Colombo Airport,44.412039,8.840732,large_airport
LIN,Milano Linate Airport,45.445099,9.27674,large_airport
PMF,Parma Airport,44.826351,10.29705,medium_airport
AOT,Aosta Corrado Gex Airport,45.738552,7.3683,medium_airport
CUF,Cuneo International Airport,44.547458,7.623045,medium_airport
AVB,Aviano Air Base,46.031898,12.596503,medium_airport
BZO,Bolzano Airport,46.459245,11.326125,medium_airport
BLQ,Bologna Guglielmo Marconi Airport,44.5354,11.2887,large_airport
TSF,Treviso Airport,45.648399,12.1944,large_airport
FRL,Forlì-Luigi Ridolfi International Airport,44.194801,12.0701,medium_airport
VBS,Brescia Gabriele d'Annunzio Airport,45.428902,10.3306,medium_airport
TRS,Trieste Airport,45.827499,13.4722,large_airport
RMI,Federico Fellini International Airport,44.020024,12.612198,large_airport
VRN,Verona Villafranca Valerio Catullo Airport,45.394955,10.887303,large_airport
AOI,Marche Airport,43.616299,13.3623,medium_airport
VCE,Venice Marco Polo Airport,45.505299,12.3519,large_airport
CIA,Ciampino–G. B. Pastine International Airport,41.798769,12.595331,large_airport
FCO,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,large_airport
QSR,Salerno Costa d'Amalfi Airport,40.620399,14.9113,medium_airport
EBA,Marina di Campo Airport,42.760871,10.239811,medium_airport
NAP,Naples International Airport,40.886002,14.2908,large_airport
PSA,Pisa International Airport,43.683899,10.3927,large_airport
FLR,"Florence Airport, Peretola",43.808558,11.202822,large_airport
GRS,Grosseto Corrado Baccarini Air Base / Grosseto Airport,42.759701,11.0719,medium_airport
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,large_airport
LJU,Ljubljana Jože Pučnik Airport,46.223701,14.4576,large_airport
MBX,Maribor Edvard Rusjan Airport,46.4799,15.6861,medium_airport
POW,Portorož Airport,45.47201,13.615951,medium_airport
JCL,České Budějovice South Bohemian Airport,48.948171,14.42832,large_airport
UHE,Kunovice Airport,49.0294,17.439699,medium_airport
KLV,Karlovy Vary Airport,50.202999,12.915,large_airport
OSR,Leoš Janáček Airport Ostrava,49.696301,18.111099,large_airport
PED,Pardubice Airport,50.015049,15.73981,large_airport
PRV,Přerov Air Base,49.4258,17.404699,medium_airport
PRG,Václav Havel Airport Prague,50.100874,14.259911,large_airport
BRQ,Brno-Tuřany Airport,49.151276,16.693972,medium_airport
VOD,Vodochody Airport,50.216599,14.3958,medium_airport
TLV,Ben Gurion International Airport,32.011398,34.8867,large_airport
ETM,Ramon International Airport,29.727009,35.014116,large_airport
HFA,Uri Michaeli Haifa International Airport,32.810219,35.043719,medium_airport
RPN,Rosh Pina Airport,32.980999,35.571899,medium_airport
MTZ,Bar Yehuda Airfield,31.328199,35.388599,medium_airport
VTM,Nevatim Air Base,31.2082996368,35.012298584,medium_airport
MLA,Malta International Airport,35.845932,14.491546,large_airport
GRZ,Graz Airport,46.9911,15.4396,large_airport
INN,Innsbruck Airport,47.260201,11.344,large_airport
KLU,Klagenfurt Airport,46.642502,14.3377,large_airport
LNZ,Linz-Hörsching Airport,48.235362,14.188128,large_airport
SZG,Salzburg Airport,47.793301,13.0043,large_airport
VIE,Vienna International Airport,48.110298,16.5697,large_airport
SMA,Santa Maria Airport,36.97140121459961,-25.17060089111328,medium_airport
BGC,Bragança Airport,41.8578,-6.70713,medium_airport
BYJ,Beja Airport / Airbase,38.078899,-7.9324,medium_airport
CAT,Cascais Airport,38.724998,-9.35523,medium_airport
FLW,Flores Airport,39.455299377441406,-31.13139915466309,medium_airport
FAO,Faro - Gago Coutinho International Airport,37.015909,-7.970939,large_airport
GRW,Graciosa Airport,39.09220123291016,-28.029800415039062,medium_airport
HOR,Horta Airport,38.519901275634766,-28.715900421142575,medium_airport
TER,Lajes Airport,38.761799,-27.090799,medium_airport
FNC,Cristiano Ronaldo International Airport,32.697812,-16.774613,large_airport
PDL,João Paulo II Airport,37.7411994934,-25.6979007721,large_airport
PIX,Pico Airport,38.554298,-28.441299,medium_airport
PRM,Portimão Airport,37.1493,-8.58396,medium_airport
OPO,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,large_airport
PXO,Porto Santo Airport,33.0733985901,-16.3500003815,medium_airport
LIS,Lisbon Humberto Delgado Airport,38.7813,-9.13592,large_airport
SJZ,São Jorge Airport,38.665501,-28.1758,medium_airport
VRL,Vila Real Airport,41.2743,-7.72047,medium_airport
VSE,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,medium_airport
BNX,Banja Luka International Airport,44.941399,17.297501,large_airport
OMO,Mostar International Airport,43.282489,17.846101,large_airport
SJJ,Sarajevo International Airport,43.8246,18.331499,large_airport
TZL,Tuzla International Airport,44.459858,18.723627,large_airport
ARW,Arad International Airport,46.176136,21.264322,medium_airport
BCM,Bacău George Enescu International  Airport,46.5219,26.910299,large_airport
BAY,Maramureș International Airport,47.658444,23.464445,medium_airport
BBU,Bucharest Băneasa Aurel Vlaicu International Airport,44.503133,26.102944,large_airport
GHV,Brașov-Ghimbav International Airport,45.70558,25.522871,large_airport
CND,Mihail Kogălniceanu International Airport,44.362202,28.4883,large_airport
CLJ,Avram Iancu Cluj International Airport,46.786042,23.685733,large_airport
CSB,Caransebeş Airport,45.420142,22.252507,medium_airport
CRA,Craiova International Airport,44.3181,23.888599,large_airport
IAS,Iaşi International Airport,47.179633,27.621431,large_airport
OMR,Oradea International Airport,47.025299,21.9025,large_airport
OTP,Bucharest Henri Coandă International Airport,44.571792,26.103285,large_airport
SBZ,Sibiu International Airport,45.785841,24.086666,large_airport
SUJ,Satu Mare International Airport,47.7033,22.8857,medium_airport
SCV,Suceava Ștefan cel Mare International Airport,47.6875,26.354099,large_airport
TCE,Tulcea Danube Delta Airport,45.0625,28.7143,medium_airport
TGM,Târgu Mureş Transilvania International Airport,46.467701,24.4125,medium_airport
TSR,Timișoara Traian Vuia International Airport,45.809898,21.3379,large_airport
GVA,Geneva International Airport,46.238098,6.10895,large_airport
SIR,Sion Airport,46.219166,7.326944,medium_airport
EML,Emmen Air Base,47.092444,8.305184,medium_airport
VIP,Payerne Air Base,46.8432,6.91506,medium_airport
LUG,Lugano Airport,46.004299,8.91058,medium_airport
BRN,Bern Airport,46.912736,7.498819,medium_airport
ZRH,Zürich Airport,47.458056,8.548056,large_airport
ACH,Sankt Gallen Altenrhein Airport,47.485001,9.56077,medium_airport
SMV,Engadin Airport,46.5341,9.88411,medium_airport
ESB,Esenboğa International Airport,40.128101,32.995098,large_airport
ANK,Etimesgut Air Base,39.949798584,32.6885986328,medium_airport
ADA,Adana Şakirpaşa Airport,36.982201,35.280399,large_airport
UAB,İncirlik Air Base,37.002102,35.4259,medium_airport
AFY,Afyon Air Base,38.726398,30.601101,medium_airport
AYT,Antalya International Airport,36.898701,30.800501,large_airport
GZT,Gaziantep Oğuzeli International Airport,36.947201,37.478699,large_airport
KFS,Kastamonu Airport,41.314201,33.795799,medium_airport
KYA,Konya Airport,37.979,32.561901,large_airport
ONQ,Zonguldak Çaycuma Airport,41.506401,32.0886,medium_airport
MLX,Malatya Erhaç Airport,38.4352989197,38.0909996033,medium_airport
ASR,Kayseri Erkilet International Airport,38.770401,35.495399,large_airport
TJK,Tokat Airport,40.32472,36.39056,medium_airport
DNZ,Çardak Airport,37.7855987549,29.7012996674,medium_airport
NAV,Nevşehir Kapadokya Airport,38.7719,34.5345,large_airport
ISL,İstanbul Atatürk Airport,40.971913,28.823714,large_airport
BZI,Balıkesir Airport,39.619301,27.926001,medium_airport
BDM,Bandırma Airport,40.318001,27.977699,medium_airport
CKZ,Çanakkale Airport,40.1376991272,26.4267997742,medium_airport
ESK,Eskişehir Air Base,39.7841,30.5821,medium_airport
ADB,Adnan Menderes International Airport,38.2924,27.157,large_airport
IGL,Çiğli Airbase,38.513,27.010099,medium_airport
USQ,Uşak Airport,38.681499,29.471701,medium_airport
KCO,Cengiz Topel Airport,40.735001,30.0833,medium_airport
YEI,Bursa Yenişehir Airport,40.255199,29.562599,medium_airport
DLM,Dalaman International Airport,36.7131,28.7925,large_airport
TEQ,Tekirdağ Çorlu Airport,41.138199,27.9191,medium_airport
AOE,Hasan Polatkan Airport,39.811644,30.519268,large_airport
EZS,Elazığ Airport,38.597974,39.28348,medium_airport
OGU,Ordu–Giresun Airport,40.966872,38.085995,medium_airport
DIY,Diyarbakır Airport,37.893902,40.201,medium_airport
ERC,Erzincan Airport,39.7102012634,39.5270004272,medium_airport
ERZ,Erzurum International Airport,39.956501,41.1702,medium_airport
KSY,Kars Airport,40.562198638916016,43.1150016784668,medium_airport
TZX,Trabzon International Airport,40.995098,39.7897,medium_airport
VAN,Van Ferit Melen Airport,38.46820068359375,43.332298278808594,medium_airport
BAL,Batman Airport,37.929001,41.1166,medium_airport
MSR,Muş Airport,38.74779891967773,41.66120147705078,medium_airport
SXZ,Siirt Airport,37.97890090942383,41.84040069580078,medium_airport
NOP,Sinop Airport,42.018313,35.071774,medium_airport
KCM,Kahramanmaraş Airport,37.5388259888,36.9535217285,medium_airport
AJI,Ağrı Airport,39.655642,43.025742,medium_airport
ADF,Adıyaman Airport,37.7314,38.468899,medium_airport
MQM,Mardin Airport,37.2233009338,40.6316986084,medium_airport
GNY,Şanlıurfa GAP Airport,37.445663,38.895592,large_airport
IGD,Iğdır Airport,39.976627,43.876648,medium_airport
NKT,Şırnak Şerafettin Elçi Airport,37.3647,42.0582,medium_airport
YKO,Hakkari Yüksekova Airport,37.5497,44.2381,medium_airport
HTY,Hatay Airport,36.362778,36.282223,medium_airport
COV,Çukurova International Airport,36.891478,35.071235,large_airport
ISE,Süleyman Demirel International Airport,37.8554,30.368401,medium_airport
EDO,Balıkesir Koca Seyit Airport,39.552533,27.010192,large_airport
BJV,Milas Bodrum International Airport,37.249314,27.66401,large_airport
GZP,Gazipaşa-Alanya Airport,36.299217,32.300598,medium_airport
SZF,Samsun-Çarşamba Airport,41.253988,36.567546,medium_airport
SAW,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,large_airport
IST,İstanbul Airport,41.274874,28.732136,large_airport
RZV,Rize–Artvin Airport,41.179766,40.848802,large_airport
BZY,Bălți-Leadoveni International Airport,47.837666,27.781108,medium_airport
RMO,Chişinău International Airport,46.92774,28.931704,large_airport
DGP,Daugavpils International Airport,55.944721,26.665001,medium_airport
OHD,Ohrid St. Paul the Apostle Airport,41.18,20.7423,large_airport
SKP,Skopje International Airport,41.958087,21.622581,large_airport
GIB,Gibraltar Airport,36.151679,-5.34978,large_airport
BCQ,Brak Airport,27.653,14.272,medium_airport
BEG,Belgrade Nikola Tesla Airport,44.818401,20.309099,large_airport
BJY,Batajnica Air Base,44.935299,20.2575,medium_airport
KVO,Morava Airport,43.817519,20.586662,medium_airport
INI,Niš Constantine the Great Airport,43.336538,21.856242,large_airport
TGD,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,large_airport
TIV,Tivat Airport,42.404701,18.723301,medium_airport
UZC,Ponikve Airport,43.898899,19.697701,medium_airport
LZG,Langzhong Gucheng Airport,31.50191,106.034417,medium_airport
BTS,M. R. Štefánik Airport,48.1702,17.2127,large_airport
KSC,Košice International Airport,48.663101,21.2411,medium_airport
PZY,Piešťany Airport,48.62519836425781,17.828399658203125,medium_airport
SLD,Sliač Airport,48.63779830932617,19.13409996032715,medium_airport
TAT,Poprad-Tatry Airport,49.070994,20.241394,medium_airport
ILZ,Žilina-Dolný Hričov Airport,49.233292,18.613386,medium_airport
GDT,JAGS McCartney International Airport,21.4445,-71.142303,medium_airport
NCA,North Caicos Airport,21.916094,-71.942954,medium_airport
PLS,Providenciales International Airport,21.773697,-72.268321,large_airport
XSC,South Caicos Airport,21.515699,-71.528503,medium_airport
BRX,Maria Montez International Airport,18.25149917602539,-71.12039947509766,medium_airport
CBJ,Cabo Rojo Airport,17.929000854492188,-71.6447982788086,medium_airport
AZS,Samaná El Catey International Airport,19.269259,-69.737405,medium_airport
JBQ,La Isabela International Airport,18.57250022888184,-69.98560333251953,medium_airport
LRM,Casa De Campo International Airport,18.452222,-68.911111,large_airport
PUJ,Punta Cana International Airport,18.567093,-68.364558,large_airport
POP,Gregorio Luperon International Airport,19.7579,-70.57,medium_airport
SDQ,Las Américas International Airport,18.42970085144,-69.668899536133,large_airport
STI,Cibao International Airport,19.40406,-70.604431,large_airport
CBV,Coban Airport,15.469,-90.4067,medium_airport
GUA,La Aurora International Airport,14.582896,-90.527515,large_airport
PBR,Puerto Barrios Airport,15.7309,-88.583801,medium_airport
RUV,Rubelsanto Airport,15.992,-90.445297,medium_airport
RER,Retalhuleu Airport,14.521431,-91.697001,medium_airport
GSJ,San José Airport,13.9362,-90.8358,medium_airport
FRS,Mundo Maya International Airport,16.913707,-89.866143,medium_airport
LCE,Golosón International Airport,15.7425,-86.852997,medium_airport
SAP,Ramón Villeda Morales International Airport,15.4526,-87.923599,large_airport
GJA,La Laguna Airport,16.4454,-85.906601,medium_airport
RTB,Juan Manuel Gálvez International Airport,16.316799,-86.523003,large_airport
XPL,Palmerola International Airport,14.3824,-87.621201,large_airport
TEA,Tela Airport,15.7759,-87.4758,medium_airport
TGU,Toncontín Airport,14.0609,-87.217201,medium_airport
TJI,Trujillo Airport,15.926599,-85.938573,medium_airport
OCJ,Ian Fleming International Airport,18.404079,-76.969754,medium_airport
KIN,Norman Manley International Airport,17.935699462890625,-76.7874984741211,large_airport
MBJ,Sangster International Airport,18.50342,-77.91323,large_airport
POT,Ken Jones Airport,18.1987991333,-76.53450012210001,medium_airport
KTP,Tinson Pen Airport,17.98859977722168,-76.82379913330078,medium_airport
ACA,General Juan N. Álvarez International Airport,16.757126,-99.753113,large_airport
NTR,Del Norte International Airport,25.865601,-100.237,medium_airport
AGU,Aguascalientes International Airport,21.699589,-102.318372,large_airport
HUX,Bahías de Huatulco International Airport,15.775437,-96.260456,large_airport
CVJ,General Mariano Matamoros International Airport,18.833922,-99.261818,medium_airport
ACN,Ciudad Acuña International Airport,29.333662,-101.100555,medium_airport
CME,Ciudad del Carmen International Airport,18.651516,-91.799355,medium_airport
CUL,Bachigualato Federal International Airport,24.76504,-107.475228,large_airport
CTM,Chetumal International Airport,18.504985,-88.328018,medium_airport
CEN,Ciudad Obregón International Airport,27.39259910583496,-109.83300018310548,medium_airport
CPE,Ingeniero Alberto Acuña Ongay International Airport,19.815969,-90.500125,medium_airport
CJS,Abraham González International Airport,31.636673,-106.428533,large_airport
CUU,General Roberto Fierro Villalobos International Airport,28.702649,-105.963764,large_airport
CVM,General Pedro Jose Mendez International Airport,23.7033,-98.956497,medium_airport
CYW,Captain Rogelio Castillo National Airport,20.545998,-100.886539,medium_airport
CZM,Cozumel International Airport,20.514922,-86.928538,large_airport
DGO,General Guadalupe Victoria International Airport,24.125468,-104.527938,medium_airport
TPQ,Amado Nervo National Airport,21.419833,-104.842472,medium_airport
ESE,Ensenada International Airport / El Ciprés Air Base,31.794516,-116.602384,medium_airport
GDL,Guadalajara International Airport,20.523342,-103.310108,large_airport
GYM,General José María Yáñez International Airport,27.9689998626709,-110.9250030517578,medium_airport
HMO,General Ignacio L. Pesqueira International Airport,29.092811,-111.053015,large_airport
CLQ,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,medium_airport
SLW,Plan De Guadalupe International Airport,25.53786,-100.928346,medium_airport
IZT,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,medium_airport
JAL,El Lencero Airport,19.475107,-96.797008,medium_airport
LZC,Lázaro Cárdenas Airport,18.001672,-102.220316,medium_airport
LMM,Valle del Fuerte International Airport,25.685503,-109.081159,medium_airport
BJX,Guanajuato International Airport,20.992695,-101.480284,large_airport
LAP,Manuel Márquez de León International Airport,24.072331,-110.362662,medium_airport
LTO,Loreto International Airport,25.989549,-111.348408,large_airport
MAM,General Servando Canales International Airport,25.7698993683,-97.5252990723,medium_airport
MID,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,large_airport
MXL,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,medium_airport
MLM,General Francisco J. Mujica International Airport,19.849899,-101.025002,large_airport
MTT,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,medium_airport
LOV,Monclova International Airport,26.9557,-101.470001,medium_airport
MEX,Mexico City Benito Juárez International Airport,19.435822,-99.07033,large_airport
MTY,Monterrey International Airport,25.778521,-100.106989,large_airport
MZT,General Rafael Buelna International Airport,23.162823,-106.264517,large_airport
NOG,Nogales International Airport,31.225756,-110.976934,medium_airport
NLD,Quetzalcóatl International Airport,27.443899,-99.570503,medium_airport
OAX,Xoxocotlán International Airport,16.998773,-96.726092,large_airport
PAZ,El Tajín National Airport,20.6026992798,-97.4608001709,medium_airport
PBC,Hermanos Serdán International Airport,19.158465,-98.371582,large_airport
PDS,Piedras Negras International Airport,28.627873,-100.53524,medium_airport
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,medium_airport
PVR,Puerto Vallarta International Airport,20.679913,-105.254391,large_airport
PXM,Puerto Escondido International Airport,15.876808,-97.0891,medium_airport
QRO,Querétaro Intercontinental Airport,20.618779,-100.186449,large_airport
REX,General Lucio Blanco International Airport,26.0089,-98.2285,medium_airport
SJD,Los Cabos International Airport,23.151919,-109.720731,large_airport
CSW,Cabo San Lucas International Airport,22.949072,-109.939479,medium_airport
NLU,Felipe Ángeles International Airport,19.743824,-99.01507,large_airport
SLP,Ponciano Arriaga International Airport,22.262026,-100.935692,medium_airport
TRC,Francisco Sarabia Tinoco International Airport,25.562265,-103.404608,medium_airport
TGZ,Angel Albino Corzo International Airport,16.561611,-93.025731,medium_airport
TIJ,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,large_airport
TQO,Felipe Carrillo Puerto International Airport Tulum,20.172098,-87.660272,large_airport
TAM,General Francisco Javier Mina International Airport,22.292622,-97.867058,medium_airport
TLC,Adolfo López Mateos International Airport,19.3369,-99.56583,large_airport
TAP,Tapachula International Airport,14.794549,-92.369871,medium_airport
CUN,Cancún International Airport,21.040817,-86.87347,large_airport
VSA,Carlos Rovirosa Pérez International Airport,17.994283,-92.818199,large_airport
VER,General Heriberto Jara International Airport,19.139589,-96.188602,large_airport
ZCL,General Leobardo C. Ruiz International Airport,22.894942,-102.687154,medium_airport
ZIH,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,large_airport
ZLO,Playa de Oro International Airport,19.1448,-104.558998,medium_airport
BEF,Bluefields Airport,11.991,-83.774101,medium_airport
MGA,Augusto C. Sandino (Managua) International Airport,12.1415,-86.168198,large_airport
PUZ,Puerto Cabezas Airport,14.047200202941896,-83.38670349121094,medium_airport
BOC,"Bocas del Toro ""Isla Colón"" International Airport",9.34085,-82.250801,medium_airport
CTD,Alonso Valderrama Airport,7.98784,-80.409837,medium_airport
CHX,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,medium_airport
DAV,Enrique Malek International Airport,8.388983,-82.436425,medium_airport
ONX,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,medium_airport
PAC,Marcos A. Gelabert International Airport,8.97334,-79.555603,medium_airport
SYP,Ruben Cantu Airport,8.085599899291992,-80.94529724121094,medium_airport
PTY,Tocumen International Airport,9.07136,-79.383499,large_airport
FON,La Fortuna Arenal Airport,10.469311,-84.579073,medium_airport
